pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
"('EWQ', 'EWL')",EWQ,EWL,EUROPE,LONG,2016-06-27,2016-07-06,6,-2.983576441717481,-3.7970590395777912,0.874222902013077,5.348316557882521,-22.783604120125002,stop_loss_time,50000,316.43450593344716,-199.5429158799018,16.8614501953125,23.37569999694824
"('IAU', 'SLV')",IAU,SLV,COMMODITIES,LONG,2016-07-01,2016-07-12,6,-2.498638202434297,-5.578213688914797,0.697718388291985,5.792865443104261,-151.27578266752292,stop_loss_time,50000,227.072408643782,-219.3031829618496,25.940000534057617,18.739999771118164
"('GLD', 'SLV')",GLD,SLV,COMMODITIES,LONG,2016-07-01,2016-07-12,6,-2.454849823730563,-5.724080168849993,0.7016493514758876,5.8225314538068655,-154.69335742453862,stop_loss_time,50000,45.76474734636794,-220.0292783360772,128.41000366210938,18.739999771118164
"('VFH', 'IAI')",VFH,IAI,FINANCIALS,SHORT,2016-06-30,2016-07-14,9,2.634697961637199,4.032517407009563,0.5599706092868468,6.876262268945697,-0.9648001062505216,stop_loss_time,50000,-164.3149970434295,115.63934138612163,39.012733459472656,31.04153633117676
"('FEZ', 'EWU')",FEZ,EWU,EUROPE,LONG,2016-06-27,2016-07-18,14,-2.363257926082011,-0.5643175101238278,0.8418287911069945,6.080457459852283,-55.729229289391725,convergence,50000,239.60480277603992,-231.14110074134598,22.65975570678711,19.77412796020508
"('EWJ', 'DXJ')",EWJ,DXJ,ASIA_DEV,SHORT,2016-06-28,2016-07-26,19,2.2583923832832498,1.2369355696459958,0.7525620687965349,6.271514300868031,39.62824995014475,max_holding,50000,-145.7405699616276,144.49141949413124,39.15129470825195,29.71849822998047
"('EZU', 'EWU')",EZU,EWU,EUROPE,LONG,2016-06-27,2016-07-27,21,-2.309878634103763,-0.412968899455409,0.7586753903944568,7.319257887691662,79.72542713042861,cointegration_drift,50000,237.99914396558847,-218.15891761210713,23.891252517700195,19.77412796020508
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,SHORT,2016-06-30,2016-07-28,19,2.5425422147460646,0.7240679274825367,0.6082778067062803,6.3309077766865895,79.70430494241829,max_holding,50000,-398.05767247794427,121.8421895390184,15.620428085327148,31.04153633117676
"('FEZ', 'EWU')",FEZ,EWU,EUROPE,SHORT,2016-08-01,2016-08-03,2,2.3003418153656425,0.12197573674821643,0.8418287911069945,6.080457459852283,73.0041626279743,convergence,50000,-217.5378600795832,209.5699285254597,24.958351135253903,21.80949211120605
"('IAU', 'SLV')",IAU,SLV,COMMODITIES,LONG,2016-07-12,2016-08-05,18,-2.3741376692283196,-2.268434266506954,0.697718388291985,5.792865443104261,80.2064417065034,max_holding,50000,229.19292710619175,-215.28242879314064,25.700000762939453,19.09000015258789
"('GLD', 'SLV')",GLD,SLV,COMMODITIES,LONG,2016-07-12,2016-08-05,18,-2.401838056627249,-2.2655689823210885,0.7016493514758876,5.8225314538068655,80.62937531017364,max_holding,50000,46.218256420127055,-215.9952117705148,127.1500015258789,19.09000015258789
"('EZU', 'EWU')",EZU,EWU,EUROPE,SHORT,2016-08-01,2016-08-30,21,2.3063746525952027,2.279854558394276,0.7586753903944568,7.319257887691662,-56.14692168904637,cointegration_drift,50000,-215.09550829140466,197.7993036483915,26.435222625732425,21.80949211120605
"('VGK', 'EWP')",VGK,EWP,EUROPE,SHORT,2016-08-03,2016-09-01,21,2.2287201073869367,1.018019776886792,0.6479289929251328,8.41601727703915,32.643830651260544,cointegration_drift,50000,-171.46342485807415,208.67495982404594,35.390769958496094,18.84163475036621
"('VGK', 'EWP')",VGK,EWP,EUROPE,LONG,2016-09-12,2016-09-23,9,-2.9984795328703737,-0.5781970990842203,0.6479289929251328,8.41601727703915,45.728896878036934,convergence,50000,165.1683547889363,-191.7410339056274,36.73962020874024,20.505664825439453
