pair,leg_x,leg_y,sector,direction,entry_date,exit_date,holding_days,entry_z,exit_z,hedge_ratio,half_life,pnl,exit_reason,capital_at_entry,qty_x,qty_y,entry_px,entry_py
"('XLI', 'IYT')",XLI,IYT,INDUSTRIALS,LONG,2014-12-16,2014-12-17,1,-2.0498419262176815,0.0897496473268536,1.0821584858549418,9.000086044263076,-5.069923712606133,convergence,51251.879046700284,110.00758646808957,-153.9928324124827,44.75106430053711,34.59524154663086
"('SPYG', 'VGT')",SPYG,VGT,US_GROWTH,SHORT,2015-06-29,2015-07-13,9,2.4460598878537207,5.035440887999174,0.843812078499366,7.150402979137257,-85.31431596881455,stop_loss,51246.80912298768,-255.30272650911033,49.20682331484516,21.77332305908203,95.3236312866211
"('XLK', 'SCHG')",XLK,SCHG,US_GROWTH,LONG,2015-06-29,2015-07-29,21,-2.083241633959014,-2.689186742820829,1.200996313995287,7.128197848699085,-67.50343878505426,cointegration_drift,51246.80912298768,127.0220142634627,-903.2733141586798,36.6605110168457,6.191558837890625
"('XLK', 'SPYG')",XLK,SPYG,US_GROWTH,LONG,2015-06-29,2015-07-29,21,-2.0147076196966953,-3.6780207831321365,1.2173252706002242,7.2165175329404185,-92.00025550572985,cointegration_drift,51246.80912298768,126.08659130757931,-258.4338155283283,36.6605110168457,21.77332305908203
"('SCHG', 'VGT')",SCHG,VGT,US_GROWTH,SHORT,2015-06-29,2015-07-29,21,2.667102396758521,4.155197290530383,0.8564948282077134,7.088497987567123,-82.35949834235012,cointegration_drift,51246.80912298768,-891.6677861167622,49.60520491278843,6.191558837890625,95.3236312866211
"('XLK', 'SPYG')",XLK,SPYG,US_GROWTH,LONG,2015-08-05,2015-08-10,3,-2.301982186468465,-0.305031394370383,1.2173252706002242,7.2165175329404185,31.026205516048726,convergence,50919.63161438573,121.89240869877601,-246.9752668907047,37.67985153198242,22.638050079345703
"('SCHG', 'VGT')",SCHG,VGT,US_GROWTH,SHORT,2015-08-05,2015-08-10,3,2.1136403410684457,0.4245890574455587,0.8564948282077134,7.088497987567123,20.787513856382063,convergence,50919.63161438573,-856.6029640511609,48.21968489602019,6.4038615226745605,97.4365463256836
"('SPYG', 'VGT')",SPYG,VGT,US_GROWTH,SHORT,2015-08-05,2015-08-25,14,2.343390377841246,0.19893301665897686,0.843812078499366,7.150402979137257,53.959999845376984,convergence,50919.63161438573,-243.98300543065153,47.83243047070393,22.638050079345703,97.4365463256836
"('XLK', 'SCHG')",XLK,SCHG,US_GROWTH,SHORT,2015-08-25,2015-09-25,22,2.450322346671507,5.2313576213254125,1.200996313995287,7.128197848699085,-150.8046308066275,max_holding,51025.40533360354,-138.7514944199427,967.5351382839244,33.416385650634766,5.755354404449463
"('XLK', 'SPYG')",XLK,SPYG,US_GROWTH,SHORT,2015-08-26,2015-09-25,21,2.533341126935335,4.0100321331440725,1.2173252706002242,7.2165175329404185,-73.71289732031093,cointegration_drift,51025.40533360354,-131.1215155990644,266.48977191445715,35.10048294067383,21.02389335632324
"('XLK', 'SPYG')",XLK,SPYG,US_GROWTH,SHORT,2015-09-29,2015-10-09,8,2.4962172758335686,0.4913875367918962,1.2173252706002242,7.2165175329404185,51.234372284098455,convergence,50800.8878054766,-132.87783965273715,273.863072851838,34.484134674072266,20.367843627929688
"('SPYG', 'VGT')",SPYG,VGT,US_GROWTH,LONG,2015-09-29,2015-10-22,17,-2.218359307339485,-0.374578936854552,0.843812078499366,7.150402979137257,22.635882260978125,convergence,50800.8878054766,270.545048628024,-52.28772058088767,20.367843627929688,88.9263916015625
"('XLY', 'XRT')",XLY,XRT,CONSUMER_DISC,SHORT,2015-10-02,2015-10-26,16,2.0663397742483975,5.981763691418605,0.6641509943698347,8.287366247157731,-330.965212796175,stop_loss,50800.8878054766,-89.79589328172764,105.11101680220388,67.99110412597656,38.57688522338867
"('XLK', 'SCHG')",XLK,SCHG,US_GROWTH,SHORT,2015-09-28,2015-10-26,20,2.3214186087051583,5.6018577917596515,1.200996313995287,7.128197848699085,-60.07348181272047,stop_loss,50800.8878054766,-133.27859384225,969.6583364418611,34.6355094909668,5.7174835205078125
"('SCHG', 'VGT')",SCHG,VGT,US_GROWTH,LONG,2015-09-28,2015-10-26,20,-2.177065742678949,-5.32267685291725,0.8564948282077134,7.088497987567123,-65.97975334870436,stop_loss,50800.8878054766,957.1998736064604,-52.43799860294373,5.7174835205078125,89.38943481445312
"('SPYG', 'VGT')",SPYG,VGT,US_GROWTH,LONG,2015-11-10,2015-11-11,1,-2.0187231735472295,-0.48391504903243954,0.843812078499366,7.150402979137257,-16.168320498498105,convergence,50417.73961206407,241.02980404412205,-45.83780978230243,22.68955421447754,100.6742935180664
"('XLK', 'SCHG')",XLK,SCHG,US_GROWTH,SHORT,2015-10-26,2015-11-24,21,2.016715205540399,1.0180517533844489,1.200996313995287,7.128197848699085,33.180831982985005,cointegration_drift,50417.73961206407,-117.85240170568136,880.4778516909748,38.87367630004883,6.2490973472595215
"('SCHG', 'VGT')",SCHG,VGT,US_GROWTH,LONG,2015-10-26,2015-11-24,21,-2.02908121878662,-1.33464928634716,0.8564948282077134,7.088497987567123,5.294585700808469,cointegration_drift,50417.73961206407,869.1652066278308,-46.451873401560576,6.2490973472595215,100.14773559570312
"('XLK', 'SPYG')",XLK,SPYG,US_GROWTH,LONG,2015-11-27,2015-12-01,2,-2.017970824556748,0.7709381746043471,1.2173252706002242,7.2165175329404185,10.703093798467348,convergence,50440.04670924937,116.36992900694955,-241.83985835729806,39.09626770019531,22.901020050048828
"('SPYG', 'VGT')",SPYG,VGT,US_GROWTH,LONG,2015-12-04,2015-12-16,8,-2.2747810073700565,-0.4761889545065472,0.843812078499366,7.150402979137257,36.75920773554753,convergence,50450.74980304784,238.5894341224958,-45.00337174572106,22.93663787841797,102.60810089111328
"('XLK', 'SPYG')",XLK,SPYG,US_GROWTH,SHORT,2015-12-04,2015-12-17,9,2.192418830466989,0.3434887576125772,1.2173252706002242,7.2165175329404185,7.986577167851463,convergence,50450.74980304784,-114.67105175794065,241.51554763290406,39.68390655517578,22.93663787841797
"('XLK', 'SCHG')",XLK,SCHG,US_GROWTH,SHORT,2015-12-07,2015-12-31,17,2.125050898144845,2.063954694045633,1.200996313995287,7.128197848699085,6.44014149984897,period_end,50450.74980304784,-116.09479778472681,874.0577633928482,39.488037109375,6.299119472503662
"('SCHG', 'VGT')",SCHG,VGT,US_GROWTH,LONG,2015-12-04,2015-12-31,18,-2.3758715990313592,-0.9373090996676895,0.8564948282077134,7.088497987567123,14.300242732624637,period_end,50450.74980304784,856.8150135914148,-45.36772193012905,6.34332275390625,102.60810089111328
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,LONG,2016-06-27,2016-06-29,2,-2.174930101032251,1.2860425160556197,0.6082778067062804,6.330907776686568,125.26426380325182,convergence,50516.23597218371,428.60377602439365,-130.5926040491498,14.656960487365724,29.26060485839844
"('XBI', 'IBB')",XBI,IBB,HEALTHCARE,SHORT,2016-07-05,2016-07-15,8,2.1479933500825306,0.45280396036605997,0.953696207043049,5.391914888949908,30.14798064247079,convergence,50641.50023598696,-95.02421127564511,58.33246771920874,54.55634307861328,84.7577133178711
"('EWQ', 'EWL')",EWQ,EWL,EUROPE,LONG,2016-06-27,2016-07-21,17,-2.505585029314345,-1.56377871323171,0.8742229020130766,5.348316557882564,166.0467619916864,max_holding,50516.23597218371,319.70160342950766,-201.6031405033344,16.8614501953125,23.37569999694824
"('FEZ', 'EWU')",FEZ,EWU,EUROPE,LONG,2016-06-27,2016-07-25,19,-2.3237036285274297,-0.8060382971855572,0.841828791106994,6.080457459852258,-17.860118961407615,max_holding,50516.23597218371,242.0786551420595,-233.52756775840234,22.65975570678711,19.77412796020508
"('EWJ', 'DXJ')",EWJ,DXJ,ASIA_DEV,SHORT,2016-06-28,2016-07-26,19,2.125944526281986,1.0682231271842557,0.7525620687965349,6.271514300868031,50.3623134870932,max_holding,50516.23597218371,-147.2453004580426,145.98325286242638,39.15129470825195,29.71849822998047
"('EZU', 'EWU')",EZU,EWU,EUROPE,LONG,2016-06-27,2016-07-27,21,-2.2649309274994565,-0.38653369489227873,0.7586753903944565,7.319257887691719,91.20120740883108,cointegration_drift,50516.23597218371,240.45641835486782,-220.41134723058775,23.891252517700195,19.77412796020508
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,SHORT,2016-06-30,2016-07-28,19,2.2911222073455364,0.6284554512008325,0.6082778067062804,6.330907776686568,91.13463386857671,max_holding,50641.50023598696,-403.16475429456466,123.40542540586736,15.620428085327148,31.04153633117676
"('FEZ', 'EWU')",FEZ,EWU,EUROPE,SHORT,2016-08-01,2016-08-03,2,2.239107222699007,0.1551856374198205,0.841828791106994,6.080457459852258,84.72819376112727,convergence,51052.53301442422,-222.1171756720024,213.98151389753102,24.958351135253903,21.80949211120605
"('EWQ', 'EWL')",EWQ,EWL,EUROPE,SHORT,2016-07-29,2016-08-23,17,2.0688258329863944,0.9984110841159339,0.8742229020130766,5.348316557882564,51.59706540323669,max_holding,51052.53301442422,-288.56021455117246,189.24332447747398,18.87946128845215,25.16678047180176
"('EZU', 'EWU')",EZU,EWU,EUROPE,SHORT,2016-08-01,2016-08-30,21,2.3391286317821005,2.3126177886206087,0.7586753903944565,7.319257887691719,-46.99439305018772,cointegration_drift,51052.53301442422,-219.62341076602587,201.96310959479248,26.435222625732425,21.80949211120605
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,LONG,2016-08-05,2016-09-01,19,-2.0923379305846255,-1.358581704976645,0.6082778067062804,6.330907776686568,-31.806657388851264,max_holding,51137.261208185344,387.45110587702493,-112.12112395517664,16.413057327270508,34.500144958496094
"('FEZ', 'EWU')",FEZ,EWU,EUROPE,SHORT,2016-08-10,2016-09-07,19,2.021292998988577,1.9591283606683942,0.841828791106994,6.080457459852258,-28.046951431736687,max_holding,51137.261208185344,-217.87616883478768,211.45872600568111,25.48639869689941,22.10631561279297
"('EWJ', 'DXJ')",EWJ,DXJ,ASIA_DEV,LONG,2016-09-01,2016-09-08,4,-2.295928994052282,-0.19678127841050919,0.7525620687965349,6.271514300868031,72.24291913682235,convergence,51110.05722314954,137.8963197304378,-130.2890081691782,42.29706954956055,33.689727783203125
"('EWQ', 'EWL')",EWQ,EWL,EUROPE,SHORT,2016-09-02,2016-09-14,7,2.607270520763849,-0.5336793581849839,0.8742229020130766,5.348316557882564,110.33284193264107,convergence,51110.05722314954,-282.7463747273638,186.91970660352655,19.28937149047852,25.50834083557129
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,LONG,2016-09-12,2016-09-16,4,-2.942200886081729,-5.240236566493623,0.6082778067062804,6.330907776686568,-123.32872113006066,stop_loss,51154.25319085462,382.9562051965884,-107.21218380128799,16.611221313476562,36.091796875
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,LONG,2016-09-16,2016-10-13,19,-2.614118413017741,-1.2307827260878808,0.6082778067062804,6.330907776686568,59.929120071451734,max_holding,51141.2573116572,392.1684445539029,-108.24284040600551,16.216894149780273,35.73905944824219
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,SHORT,2016-10-21,2016-11-10,14,2.2385152174395975,5.448617652336525,0.6082778067062804,6.330907776686568,-293.23647852687685,stop_loss,51201.18643172865,-383.38970652752977,107.2199683420528,16.607662200927734,36.12228775024414
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,SHORT,2016-11-10,2016-11-15,3,2.521333484005937,5.712624932480066,0.6082778067062804,6.330907776686568,-37.31727427995018,stop_loss,50907.94995320177,-346.62016975453713,97.7104170996056,18.26420211791992,39.41083526611328
"('XLF', 'IAI')",XLF,IAI,FINANCIALS,SHORT,2016-11-15,2016-12-13,19,2.7310861851755504,3.5996101067144637,0.6082778067062804,6.330907776686568,-144.709155868311,max_holding,50870.63267892182,-337.46495855114074,94.21359230282084,18.74594688415528,40.84364318847656
"('EWP', 'EWN')",EWP,EWN,EUROPE,LONG,2017-06-27,2017-06-29,2,-2.055774511347647,1.4385325445616826,0.8182014145856744,6.87958008408179,51.506437479791984,convergence,50725.92352305351,220.03862490977585,-181.6623052870629,25.35823631286621,25.131208419799805
"('VGK', 'EWL')",VGK,EWL,EUROPE,LONG,2017-06-27,2017-07-12,10,-2.5190594818170005,-0.010856367458079049,0.9800037833216716,8.36580072509764,61.09758615633718,convergence,50725.92352305351,120.7656418995416,-170.3779770254416,42.42780303955078,29.471906661987305
"('IWD', 'DVY')",IWD,DVY,US_VALUE,SHORT,2017-07-05,2017-08-03,21,2.9291715608947904,4.692991440775686,0.6810596549383885,12.241092040686318,-26.718533893944763,cointegration_drift,50777.42996053331,-62.0641963321393,60.137651380527,97.33666229248048,68.41577911376953
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-07-31,2017-08-29,21,2.1065778947734612,2.6940862647275856,0.9800037833216716,8.36580072509764,-23.491270269405454,cointegration_drift,50838.52754668964,-117.98121198850323,171.49922478047367,43.52553176879883,29.34421730041504
"('EWP', 'EWN')",EWP,EWN,EUROPE,LONG,2017-10-03,2017-10-05,2,-2.490542001890772,-6.799472199626908,0.34903016235032597,6.87958008408179,-79.13047860063229,stop_loss,50788.31774252629,294.5065960808738,-96.5319664761954,25.566844940185547,27.224754333496094
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-09-12,2017-10-18,26,2.0449413606272424,3.635296184137518,0.9800037833216716,8.36580072509764,-56.047039793610296,max_holding,50788.31774252629,-114.9256737495781,168.97686162909145,44.63861846923828,29.752832412719727
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-10-23,2017-10-26,3,2.184953283137794,5.612389555178379,0.9800037833216716,8.36580072509764,-57.248115496542184,stop_loss,50653.140224132054,-114.04893749744032,169.6434804055329,44.8620491027832,29.55703926086425
"('VGK', 'EWL')",VGK,EWL,EUROPE,SHORT,2017-10-26,2017-11-21,18,3.4636971490944903,-0.20492627310965464,0.9800037833216716,8.36580072509764,72.54135102486842,convergence,50595.89210863551,-114.25372720059299,171.57668330661463,44.73102569580078,29.19098281860352
"('DIA', 'RSP')",DIA,RSP,US_BROAD,SHORT,2018-10-02,2018-10-10,6,2.750517239962256,5.169934362925744,1.6306167313700832,7.113637816560769,-116.87668464163697,stop_loss,50668.43345966038,-16.491657537741176,66.70098818263551,233.58534240722656,94.17367553710938
"('VGK', 'EWQ')",VGK,EWQ,EUROPE,LONG,2018-10-02,2018-10-26,18,-2.2138169579842146,-5.035401346136109,0.8284493224202587,8.356567510317502,-56.061931983868185,stop_loss,50668.43345966038,124.38154058312674,-179.0447960535888,44.55830001831055,25.64417839050293
"('KRE', 'IAI')",KRE,IAI,FINANCIALS,SHORT,2019-10-02,2019-10-31,21,2.4437294518265547,2.1287601050348743,1.3867862742429646,7.182875906431372,151.45409382223534,cointegration_drift,50495.494843034874,-98.66555278560274,107.70444557537964,42.88481521606445,54.48099136352539
"('EZU', 'EWU')",EZU,EWU,EUROPE,SHORT,2023-06-29,2023-07-26,18,2.6512174588005486,-0.5389882457978088,1.3642039164699207,12.919627311750506,169.393448513196,convergence,50646.94893685711,-100.27784048611102,199.0245135918261,42.726112365722656,29.36777687072754
"('EZU', 'EWU')",EZU,EWU,EUROPE,LONG,2023-09-13,2023-10-12,21,-2.088469696790201,-4.644588468338582,1.3642039164699207,12.919627311750506,-118.20671013592926,cointegration_drift,50816.342385370306,104.62107476238207,-199.00393239742357,41.089351654052734,29.46904754638672
"('EZU', 'EWU')",EZU,EWU,EUROPE,SHORT,2023-11-15,2023-12-15,21,2.066506033024236,1.782665818259762,1.3642039164699207,12.919627311750506,-54.64171848338376,cointegration_drift,50698.13567523438,-101.54848582327817,199.85215507004096,42.234134674072266,29.27571487426757
"('XLI', 'IYT')",XLI,IYT,INDUSTRIALS,LONG,2024-07-01,2024-07-11,7,-2.3004621606073736,0.21566396030124468,0.7292510616614657,5.425528223390058,87.01447575341982,convergence,50643.493956750994,49.49055967918434,-66.83076918438093,118.35135650634766,63.91403198242188
